[2026-09-13T15:46:53.930Z] GET http://127.0.0.1:5173/src/icons/add.svg?import&raw → 200 (3ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/back.svg?import&raw → 200 (2ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/book-5.svg?import&raw → 200 (2ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/book-ribbon.svg?import&raw → 200 (2ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/book-selected.svg?import&raw → 200 (2ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/book.svg?import&raw → 200 (3ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/cards-stack.svg?import&raw → 200 (2ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/cards-star.svg?import&raw → 200 (2ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/check.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/close.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/delete.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/edit.svg?import&raw → 200 (3ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/hearing.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/menu.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/more.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/next.svg?import&raw → 200 (4ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/notes.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/open-in-full.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/reorder.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/review.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/search.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/settings.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/sound.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/star-fill.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/star.svg?import&raw → 200 (5ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/swap-vert.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/swap.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/text-fields.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/unfold-more.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/visibility-off.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/visibility.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:46:53.931Z] GET http://127.0.0.1:5173/src/icons/web-stories.svg?import&raw → 200 (6ms, ?B)
[2026-09-13T15:47:00.897Z] GET https://fonts.gstatic.com/s/notosansjp/v56/-F62fjtqLzI2JPCgQBnw7HFowwII2lcnk-AFfrgQrvWXpdFg3KXxAMsKMbdN.101.woff2 → 200 (5ms, -815B)
[2026-09-13T15:47:00.897Z] GET https://fonts.gstatic.com/s/notosansjp/v56/-F62fjtqLzI2JPCgQBnw7HFowwII2lcnk-AFfrgQrvWXpdFg3KXxAMsKMbdN.94.woff2 → 200 (61ms, 285B)
